user_id,user_name,persona_title,scenario_key,program_slug,program_name,program_category,jurisdiction_level,jurisdiction_code,eligibility_status,decision_certainty,matched_reasons,failed_reasons,missing_facts
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,medicare-savings-programs-msp,Medicare Savings Programs (MSP),health,federal,federal,possibly_eligible,88,The applicant has a disability or impairment,The applicant is at least 65 years; The applicant has limited income and resources,
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,veteran-s-pension,Veteran's pension,disability,federal,federal,possibly_eligible,79,The applicant served in the active military,The applicant is at least 65 years; The applicant has limited income and resources,What is the status of your military service?
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,supplemental-security-income-ssi-for-adults,Supplemental Security Income (SSI) for adults,disability,federal,federal,possibly_eligible,76,,The applicant is at least 65 years; The applicant has limited income and resources,Are you a U.S. citizen or an eligible non-citizen?
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,retirement-benefits,Retirement benefits,retirement,federal,federal,possibly_eligible,76,The applicant worked and paid Social Security taxes,The applicant is at least 62 years,Are you a U.S. citizen or an eligible non-citizen?
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,presidential-memorial-certificate,Presidential Memorial Certificate,veteran,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?; Applicant's relationship to the deceased"
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,veterans-burial-allowance,Veterans burial allowance,survivor,federal,federal,possibly_eligible,53,,,"Deceased's date of death; Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?"
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,survivors-pension-for-spouse,Survivors pension for spouse,survivor,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; Your marital status; Applicant's relationship to the deceased"
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,survivors-pension-for-child-with-disabilities,Survivors pension for child with disabilities,survivor,federal,federal,possibly_eligible,60,,The applicant is under 18 years,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; Your marital status; Applicant's relationship to the deceased"
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,veterans-medallions,Veterans medallions,veteran,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the military, are they buried in an unmarked grave or with a privately purchased headstone?; Applicant's relationship to the deceased"
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,veterans-headstone-and-grave-marker,Veterans headstone and grave marker,veteran,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the military, are they buried in an unmarked grave or with a privately purchased headstone?; Applicant's relationship to the deceased"
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,life-insurance-for-survivors-of-veterans,Life insurance for survivors of veterans,survivor,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; Applicant's relationship to the deceased"
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,dependency-and-indemnity-compensation-dic,Dependency and Indemnity Compensation (DIC),veteran,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?; Applicant's relationship to the deceased"
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,civilian-health-and-medical-program-of-the-va-champva,Civilian Health and Medical Program of the VA (CHAMPVA),veteran,federal,federal,possibly_eligible,54,,,"Did the deceased actively serve in the U.S. military?; If the deceased served in the military, what was their service status?; If the deceased served in the miltiary, which military option best applies to their death?; Your marital status"
syn-034,Synthetic User 034,Veteran household navigating benefits,veteran_household,lump-sum-death-benefit,Lump-sum death benefit,survivor,federal,federal,possibly_eligible,53,,,Did the deceased ever work and pay U.S. Social Security taxes?; Deceased's date of death; Are you a U.S. citizen or an eligible non-citizen?; Applicant's relationship to the deceased
